name,latitude,longitude,address,review_count,rating,categories,distance,url
Tamashii Ramen,40.7601853,-73.9362726,"2905 Broadway, Astoria, NY 11106",837,4.0,Ramen,866.821796484923,https://www.yelp.com/biz/tamashii-ramen-astoria?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sala Astoria,40.7601853,-73.9362726,"34-39 31st St, Queens, NY 11106",64,4.5,Spanish,721.496203123588,https://www.yelp.com/biz/sala-astoria-queens?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Vegoist,40.7601853,-73.9362726,"35-43 37th St, Long Island City, NY 11101",302,4.0,American (New),1172.3312900280437,https://www.yelp.com/biz/vegoist-long-island-city-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fresco's Cantina,40.7601853,-73.9362726,"12-14 31st Ave, Long Island City, NY 11106",293,4.5,Mexican,952.1773614864981,https://www.yelp.com/biz/frescos-cantina-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tea and Milk,40.7601853,-73.9362726,"32-02 34th Ave, Astoria, NY 11106",503,4.5,Bubble Tea,846.2096096727284,https://www.yelp.com/biz/tea-and-milk-astoria?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
3Greeks Grill,40.7614376,-73.9411265,"3561 Vernon Blvd, Long Island City, NY 11106",147,4.5,Mediterranean,132.20282140127688,https://www.yelp.com/biz/3greeks-grill-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Carla,40.7614376,-73.9411265,"25-03 40th Avenue, Long Island City, NY 11101",166,4.5,American (New),928.5005824360334,https://www.yelp.com/biz/carla-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Il Miglio Brick Oven Pizzeria & Italian Restaurant,40.7614376,-73.9411265,"11-03 36th Ave, Long Island City, NY 11106",45,4.0,Italian,127.2405930790975,https://www.yelp.com/biz/il-miglio-brick-oven-pizzeria-and-italian-restaurant-long-island-city-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sami's Kabab House,40.7614376,-73.9411265,"35-57 Crescent St, Astoria, NY 11106",547,4.5,Afghan,764.2912958370378,https://www.yelp.com/biz/samis-kabab-house-astoria?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
House of Thai,40.7614376,-73.9411265,"2501 40th Ave, Long Island City, NY 11101",355,4.0,Thai,924.2457083421756,https://www.yelp.com/biz/house-of-thai-long-island-city-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Suzuki Shokudo,40.7614376,-73.9411265,"38-01 31st St, Long Island City, NY 11101",205,4.5,Sushi Bars,1169.6521608899318,https://www.yelp.com/biz/suzuki-shokudo-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Tanoshi Sushi Sake Bar,40.7614376,-73.9411265,"1372 York Ave, New York, NY 10021",862,4.5,Sushi Bars,1197.3726449413239,https://www.yelp.com/biz/tanoshi-sushi-sake-bar-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Hidalgo Mexican Food,40.7614376,-73.9411265,"3511 Vernon Blvd, Astoria, NY 11106",35,4.0,Mexican,217.3549756392041,https://www.yelp.com/biz/hidalgo-mexican-food-astoria?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Beebe's,40.7614376,-73.9411265,"38-28 27th St, Boro Hotel, Long Island City, NY 11101",173,4.0,Pizza,858.9065042500731,https://www.yelp.com/biz/beebes-long-island-city-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Beija Flor,40.7614376,-73.9411265,"38-02 29th St, Long Island City, NY 11101",292,4.0,Brazilian,988.5865464712826,https://www.yelp.com/biz/beija-flor-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Buffs,40.7614376,-73.9411265,"1313 40th Ave, Long Island City, NY 11101",210,4.5,Thai,661.5209158064033,https://www.yelp.com/biz/the-buffs-long-island-city-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Fresco's Cantina,40.7614376,-73.9411265,"12-14 31st Ave, Long Island City, NY 11106",293,4.5,Mexican,1030.7120689652768,https://www.yelp.com/biz/frescos-cantina-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Astoria Seafood,40.7614376,-73.9411265,"37-10 33rd St, Long Island City, NY 11101",938,4.0,Seafood,1259.1184148224172,https://www.yelp.com/biz/astoria-seafood-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Finestra Restaurant,40.7614376,-73.9411265,"1370 York Ave, New York, NY 10021",126,4.0,Italian,1197.015196765802,https://www.yelp.com/biz/finestra-restaurant-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Melting Pot Cuisine,40.7614376,-73.9411265,"3601 Vernon Blvd, Astoria, NY 11106",147,3.5,Caribbean,103.9565336036264,https://www.yelp.com/biz/melting-pot-cuisine-astoria?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
John Brown BBQ,40.7614376,-73.9411265,"27-20 40th Ave, Long Island City, NY 11101",161,4.0,Barbeque,1046.1401565570475,https://www.yelp.com/biz/john-brown-bbq-long-island-city-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Zhongzhong Noodles - Roosevelt Island,40.7614376,-73.9411265,"568 Main St, New York, NY 10044",85,4.5,Noodles,693.2183650815001,https://www.yelp.com/biz/zhongzhong-noodles-roosevelt-island-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
THE HUNTRESS whiskey n' wings,40.7614376,-73.9411265,"24-03 41st Ave, Long island City, NY 11101",237,4.0,Chicken Wings,983.0110302829795,https://www.yelp.com/biz/the-huntress-whiskey-n-wings-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Granny Annie’s Bar And Kitchen,40.7614376,-73.9411265,"425 Main St, New York, NY 10044",75,4.0,Bars,1035.210461837152,https://www.yelp.com/biz/granny-annie-s-bar-and-kitchen-new-york?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Niforos Corner,40.7614376,-73.9411265,"35-60 11th St, Long Island City, NY 11106",34,3.5,Coffee & Tea,95.62598725572455,https://www.yelp.com/biz/niforos-corner-long-island-city?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peaches HotHouse,40.686203,-73.944694,"415 Tompkins Ave, Brooklyn, NY 11216",1457,4.0,Southern,324.31128509879255,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Bar Camillo,40.686203,-73.944694,"333 Tompkins Ave, Brooklyn, NY 11216",53,4.5,Italian,47.18112354477408,https://www.yelp.com/biz/bar-camillo-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Macosa Trattoria,40.686203,-73.944694,"310 Tompkins Ave, Brooklyn, NY 11216",65,4.5,Italian,121.30583509150368,https://www.yelp.com/biz/macosa-trattoria-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Warude,40.686203,-73.944694,"385 Tompkins Ave, Brooklyn, NY 11216",151,4.0,Tacos,183.9161766464539,https://www.yelp.com/biz/warude-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Chicken Feastin,40.686203,-73.944694,"561 Gates Ave, Brooklyn, NY 11221",60,4.5,Chicken Shop,112.08741701984822,https://www.yelp.com/biz/chicken-feastin-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Lucky’s Cocktail Lounge,40.686203,-73.944694,"334 Marcus Garvey Blvd, Brooklyn, NY 11221",95,4.5,Cocktail Bars,495.51324344018525,https://www.yelp.com/biz/lucky-s-cocktail-lounge-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Maya Congee Cafe,40.686203,-73.944694,"563 Gates Ave, Brooklyn, NY 11221",144,4.5,Coffee & Tea,114.39989204795877,https://www.yelp.com/biz/maya-congee-cafe-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Baron's,40.686203,-73.944694,"564 Dekalb Ave, Brooklyn, NY 11205",346,4.0,American (New),931.1642720842761,https://www.yelp.com/biz/barons-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Seven Restaurant,40.686203,-73.944694,"470 Nostrand Ave, Brooklyn, NY 11216",119,4.5,Breakfast & Brunch,606.5335332528632,https://www.yelp.com/biz/seven-restaurant-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
El Jeffe,40.686203,-73.944694,"1483 Fulton St, Brooklyn, NY 11216",321,4.5,New Mexican Cuisine,709.9715969991477,https://www.yelp.com/biz/el-jeffe-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Bed-Vyne Brew,40.686203,-73.944694,"370 Tompkins Ave, Brooklyn, NY 11216",111,4.0,Wine Bars,158.1077612400175,https://www.yelp.com/biz/bed-vyne-brew-brooklyn-3?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Bush Doctor Juice Bar,40.686203,-73.944694,"307 Tompkins Ave, Brooklyn, NY 11216",48,4.5,Juice Bars & Smoothies,133.49240279829803,https://www.yelp.com/biz/the-bush-doctor-juice-bar-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
LunÀtico,40.686203,-73.944694,"486 Halsey St, Brooklyn, NY 11233",158,4.0,Cocktail Bars,904.1452673641456,https://www.yelp.com/biz/lun%C3%A0tico-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Saraghina Pizzeria,40.686203,-73.944694,"350 Lewis Ave, Brooklyn, NY 11233",1025,4.0,Pizza,834.3148512736324,https://www.yelp.com/biz/saraghina-pizzeria-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sweet Brooklyn Bar And Grill,40.686203,-73.944694,"608 Nostrand Ave, Brooklyn, NY 11216",510,4.0,Gastropubs,1029.3327093113778,https://www.yelp.com/biz/sweet-brooklyn-bar-and-grill-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Three Maples,40.686203,-73.944694,"1452 Fulton St, Brooklyn, NY 11216",42,5.0,Burgers,719.1698166735866,https://www.yelp.com/biz/three-maples-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Crocus Juice Bar and Cafe,40.686203,-73.944694,"328 Tompkins Ave, Brooklyn, NY 11216",41,4.0,Coffee & Tea,31.539496498139947,https://www.yelp.com/biz/crocus-juice-bar-and-cafe-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Brown Butter,40.686203,-73.944694,"413 Tompkins Ave, Brooklyn, NY 11216",285,4.0,Coffee & Tea,319.13356495330805,https://www.yelp.com/biz/brown-butter-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Hart's Restaurant,40.686203,-73.944694,"506 Franklin Ave, Brooklyn, NY 11238",118,4.5,American (New),1080.9361624955363,https://www.yelp.com/biz/harts-restaurant-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peaches,40.686203,-73.944694,"393 Lewis Ave, Brooklyn, NY 11233",1393,3.5,Southern,978.1225356194047,https://www.yelp.com/biz/peaches-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Mayfield,40.6758324,-73.9561677,"688 Franklin Ave, Brooklyn, NY 11238",616,4.0,American (New),107.427053623739,https://www.yelp.com/biz/mayfield-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
The Crabby Shack,40.6758324,-73.9561677,"613 Franklin Ave, Brooklyn, NY 11238",788,4.0,Seafood,172.54544529824838,https://www.yelp.com/biz/the-crabby-shack-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Barboncino Pizza & Bar,40.6758324,-73.9561677,"781 Franklin Ave, Brooklyn, NY 11238",1142,4.5,Pizza,426.5461644081584,https://www.yelp.com/biz/barboncino-pizza-and-bar-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Chavela's,40.6758324,-73.9561677,"736 Franklin Ave, Brooklyn, NY 11238",1285,4.0,Mexican,277.02846092415535,https://www.yelp.com/biz/chavelas-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Cafe Rue Dix,40.6758324,-73.9561677,"1451 Bedford Ave, Brooklyn, NY 11216",438,4.0,French,281.14154091128376,https://www.yelp.com/biz/cafe-rue-dix-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Ras Plant Based,40.6758324,-73.9561677,"739 Franklin Ave, Brooklyn, NY 11238",349,5.0,Ethiopian,272.79084894894265,https://www.yelp.com/biz/ras-plant-based-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Altar,40.6758324,-73.9561677,"645 Sterling Pl, Brooklyn, NY 11238",66,4.5,Cocktail Bars,280.874373882983,https://www.yelp.com/biz/altar-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Silver Rice,40.6758324,-73.9561677,"638 Park Pl, Brooklyn, NY 11238",339,4.5,Japanese,212.9220385152886,https://www.yelp.com/biz/silver-rice-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Oxalis,40.6758324,-73.9561677,"791 Washington Ave, Brooklyn, NY 11238",248,4.5,French,623.313600975635,https://www.yelp.com/biz/oxalis-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
La'Mode BK,40.6758324,-73.9561677,"1401 Bedford Ave, Brooklyn, NY 11216",24,4.5,Asian Fusion,259.2274468806336,https://www.yelp.com/biz/lamode-bk-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
MISC,40.6758324,-73.9561677,"758 Franklin Ave, Brooklyn, NY 11238",230,4.0,Thai,365.28674565557236,https://www.yelp.com/biz/misc-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
ViaRoma,40.6758324,-73.9561677,"619 St Johns Pl, Brooklyn, NY 11238",41,4.5,Breakfast & Brunch,379.22001260438356,https://www.yelp.com/biz/viaroma-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Brooklyn Suya,40.6758324,-73.9561677,"717 Franklin Ave, Brooklyn, NY 11216",120,4.5,African,209.89474311703526,https://www.yelp.com/biz/brooklyn-suya-brooklyn-2?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Sweet Brooklyn Bar And Grill,40.6758324,-73.9561677,"608 Nostrand Ave, Brooklyn, NY 11216",510,4.0,Gastropubs,567.1463667729737,https://www.yelp.com/biz/sweet-brooklyn-bar-and-grill-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
D'Antan|vino Naturale & cucina Italiana,40.6758324,-73.9561677,"858 Bergen St, Brooklyn, NY 11238",66,4.5,Italian,279.0149327099923,https://www.yelp.com/biz/d-antan-vino-naturale-and-cucina-italiana-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Puerto Viejo,40.6758324,-73.9561677,"564 Grand Ave, Brooklyn, NY 11238",527,4.0,Dominican,610.1191063003348,https://www.yelp.com/biz/puerto-viejo-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Arden,40.6758324,-73.9561677,"788 Franklin Ave, Brooklyn, NY 11238",64,5.0,American (New),478.2999292975003,https://www.yelp.com/biz/arden-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Screamer’s Pizzeria,40.6758324,-73.9561677,"685 Franklin Ave, Brooklyn, NY 11238",192,3.5,Pizza,81.12099060496357,https://www.yelp.com/biz/screamer-s-pizzeria-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Gueros,40.6758324,-73.9561677,"605 Prospect Pl, Brooklyn, NY 11238",640,4.0,Mexican,79.45920136698992,https://www.yelp.com/biz/gueros-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rangoon - Brooklyn,40.6758324,-73.9561677,"500 Prospect Pl, Brooklyn, NY 11238",167,3.5,Burmese,329.58487274828025,https://www.yelp.com/biz/rangoon-brooklyn-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Baron's,40.69331716,-73.95381995,"564 Dekalb Ave, Brooklyn, NY 11205",346,4.0,American (New),278.72047990564545,https://www.yelp.com/biz/barons-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Rustik Tavern,40.69331716,-73.95381995,"471 Dekalb Ave, Brooklyn, NY 11205",593,4.0,American (Traditional),471.7687758091253,https://www.yelp.com/biz/rustik-tavern-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Peaches Grand,40.69331716,-73.95381995,"285 Grand Ave, Brooklyn, NY 11238",394,4.0,Seafood,944.1292483002375,https://www.yelp.com/biz/peaches-grand-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Speedy Romeo,40.69331716,-73.95381995,"376 Classon Ave, Brooklyn, NY 11238",684,4.0,Pizza,822.6532441873862,https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Brooklyn Kolache,40.69331716,-73.95381995,"520 Dekalb Ave, Brooklyn, NY 11205",372,4.5,Coffee & Tea,320.36865963236295,https://www.yelp.com/biz/brooklyn-kolache-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Soco,40.69331716,-73.95381995,"509 Myrtle Ave, Brooklyn, NY 11205",2362,4.0,Cajun/Creole,901.3370405425146,https://www.yelp.com/biz/soco-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
750 Myrtle Diner,40.69331716,-73.95381995,"750 Myrtle Ave, Brooklyn, NY 11205",131,4.0,Tapas Bars,183.61733989054161,https://www.yelp.com/biz/750-myrtle-diner-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Nostrand Cafe,40.69331716,-73.95381995,"261 Nostrand Ave, Brooklyn, NY 11216",138,4.5,Korean,451.77349780438936,https://www.yelp.com/biz/nostrand-cafe-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Locanda Vini e Olii,40.69331716,-73.95381995,"129 Gates Ave, Brooklyn, NY 11238",340,4.0,Italian,1202.304638945864,https://www.yelp.com/biz/locanda-vini-e-olii-brooklyn-4?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
Swell Dive,40.69331716,-73.95381995,"1013 Bedford Ave, Brooklyn, NY 11205",112,4.0,Tacos,469.561780715503,https://www.yelp.com/biz/swell-dive-brooklyn?adjust_creative=0Mb7EZ24GH1bP7iZAx3urg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0Mb7EZ24GH1bP7iZAx3urg
